,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7000000000000001,0.72,0.74,0.76,0.78,0.8,0.8200000000000001,0.84,0.86,0.88,0.9,0.92,0.9400000000000001,0.96,0.98,1.0
1,7.709048008391619e-05,0.020478632289686174,0.04087991598494404,0.061280954741256194,0.08168176127989135,0.10208234787434603,0.12248272635687954,0.14288290812523383,0.16328290414954355,0.18368272497944158,0.20408238075136256,0.22448188119604584,0.24488123564623857,0.26528045304459735,0.28567954195178624,0.30607851055476804,0.326477366675283,0.3468761177785111,0.36727477098190986,0.3876733330642212,0.40807181047464025,0.42847020934213526,0.44886853548491285,0.46926679442001484,0.4896649913730439,0.5100631312879997,0.5304612188372254,0.5508592584314436,0.5712572542298838,0.5916552101504834,0.6120531298801575,0.6324510168851266,0.6528488744212948,0.6732467055446703,0.6936445131218238,0.7140422998403724,0.7344400682194853,0.7548378206204106,0.7752355592570105,0.7956332862063022,0.81603100341901,0.8364287127301098,0.8568264158693779,0.8772241144719335,0.8976218100887775,0.9180195041973245,0.9384171982119301,0.9588148934944117,0.9792125913645637,0.999610293110668,1.0
2,0.00015448994642186872,0.02095757974535262,0.041760192070107754,0.0625623532705659,0.0833640887879952,0.10416542316776296,0.12496638007240107,0.14576698229504229,0.16656725177323856,0.18736720960317207,0.2081668760542634,0.22896627058418076,0.2497654118542496,0.2705643177452623,0.2913630053736803,0.3121614911082247,0.33295979058684294,0.353757918734043,0.3745558897785797,0.39535371727148055,0.4161514141043946,0.4369489925282456,0.45774646417217496,0.47854384006275114,0.4993411306434297,0.5201383457942457,0.5409354948517134,0.5617325866289178,0.5825296294357798,0.6033266310994727,0.6241235989849728,0.6449205400157287,0.6657174606944297,0.6865143671238598,0.7073112650278215,0.7281081597721158,0.748905056385566,0.7697019595810759,0.7904988737767115,0.8112958031167917,0.8320927514929959,0.8528897225654637,0.8736867197838964,0.8944837464086481,0.9152808055318079,0.9360779000982693,0.9568750329267887,0.9776722067310303,0.9984694241406016,1.0192666877220742,1.020008
3,0.00023250715377681505,0.021437157296852843,0.042641188115436525,0.0638446391320527,0.08504754850543568,0.1062499530495765,0.1274518882533086,0.1486533883004537,0.1698544860905455,0.19105521326014593,0.21225560020476011,0.23345567610135778,0.25465546893149865,0.2758550055050598,0.29705431148455747,0.31825341141005087,0.339452328724616,0.3606510858003721,0.3818497039650368,0.4030482035289955,0.4242466038128535,0.44544492317544915,0.4666431790422998,0.4878413879344499,0.5090395654976958,0.5302377265321581,0.551435885022165,0.5726340541664259,0.5938322464084598,0.6150304734672548,0.6362287463681264,0.657427075473752,0.6786254705153536,0.699823940624008,0.7210224943620582,0.7422211397546123,0.7634198843211014,0.7846187351068897,0.8058176987149179,0.827016781337364,0.8482159887873151,0.8694153265304387,0.8906147997166494,0.9118144132117584,0.9330141716291093,0.954214079361195,0.9754141406112554,0.9966143594248535,1.0178147397214354,1.039015285325874,1.040064
4,0.00031145039333486485,0.021917679401204145,0.043523263499738965,0.0651282553813855,0.08673270591856042,0.10833666418901852,0.12994017750194445,0.15154329142479836,0.17314604981094023,0.19474849482804998,0.21635066698735514,0.237952605173672,0.25955434667625976,0.28115592722048316,0.3027573810002728,0.32435874071136894,0.3459600375853286,0.36756130142427246,0.3891625606363455,0.41076384227186213,0.43236517206009956,0.4539665744467082,0.4755680726317021,0.4971696886079856,0.5187714432003849,0.5403733561051388,0.5619754459298119,0.5835777302335873,0.6051802255679019,0.6267829475173872,0.6483859107410734,0.6699891290138286,0.6915926152679912,0.7131963816351694,0.7348004394881767,0.7564047994830757,0.7780094716013051,0.7996144651918657,0.8212197890135525,0.8428254512772062,0.864431459687976,0.8860378214875798,0.907644543496552,0.9292516321564714,0.9508590935721666,0.9724669335538902,0.9940751576594686,1.0156837712364224,1.0372927794640614,1.0589021873955573,1.060216
5,0.0003916272595420314,0.02239945980473039,0.04440677687864949,0.06641364434006242,0.0884201257700493,0.11042628250366833,0.13243217366253304,0.154437856188345,0.17644338487741135,0.1984488124161697,0.22045418941773345,0.24245956445946498,0.264464984121576,0.28647049302674826,0.3084761338807617,0.33048194751410837,0.3524879729245711,0.374494247320733,0.3965008061663855,0.41850768322579696,0.4405149106097979,0.46252251882264117,0.4845305368095876,0.5065389920051687,0.5285479103820788,0.5505573165006423,0.5725672335588082,0.5945776834426222,0.6165886867771205,0.6386002629776047,0.660612430301248,0.6826252058989842,0.7046386058676408,0.7266526453022757,0.7486673383486784,0.7706826982560028,0.7926987374294978,0.8147154674833125,0.836732899293346,0.8587510430501237,0.8807699083116785,0.902789504056428,0.9248098387360255,0.9468309203281924,0.9688527563895051,0.9908753541081518,1.0128987203566497,1.0349228617445203,1.056947784670935,1.0789734953773302,1.0805120000000001
6,0.00047334441516537593,0.022882811303447794,0.04529208594081762,0.0677012473479013,0.0901103718082141,0.11251953290607408,0.13492880156563963,0.15733824609111247,0.17974793220814125,0.20215792310645042,0.22456827948371105,0.24697905959066224,0.2693903192774793,0.2918021120413832,0.3142144890754694,0.3366274993187373,0.35904118950728436,0.3814556042266314,0.40387078596513326,0.4262867751684322,0.4487036102948977,0.47112132787200006,0.49353996255356225,0.5159595471778256,0.5383801128262728,0.5608016888831435,0.5832243030955813,0.6056479816343505,0.6280727491550633,0.6504986288598542,0.6729256425594505,0.6953538107355789,0.7177831526036593,0.7402136861757354,0.7626454283235987,0.7850783948420613,0.8075126005123424,0.8299480591655335,0.852384783746113,0.8748227863754842,0.8972620784155123,0.9197026705320492,0.9421445727584248,0.9645877945588981,0.9870323448920643,1.009478232274206,1.031925464842601,1.0543740504187715,1.0768239965716961,1.0992753106809812,1.101
7,0.0005569073540376883,0.023368045501119167,0.046179547161728215,0.06899150451313016,0.09180400653387497,0.11461713904793674,0.13743098477018517,0.16024562335324055,0.18306113143575414,0.20587758269214199,0.22869504788379164,0.2515135949117497,0.2743332888708873,0.2971541921055322,0.3199763642665456,0.34279986236981447,0.36562474085612107,0.3884510516523452,0.41127884423394956,0.4341081656886884,0.4569390607814781,0.47977157202036774,0.5026057397235368,0.5254416020872495,0.548279195254694,0.5711185533856311,0.5939597087267807,0.6168026916828695,0.6396475308882701,0.6624942532791621,0.6853428841661443,0.7081934473072355,0.7310459649812032,0.7539004580611588,0.77675694608837,0.7996154473462388,0.8224759789344019,0.845338556842912,0.8682031960264671,0.8910699104786576,0.9139387133062039,0.9368096168031661,0.9596826325251095,0.9825577713632152,1.0054350436183235,1.0283144590749171,1.0511960270750338,1.074079756592116,1.096965656304805,1.1198537346706872,1.121728
8,0.0006426201611746433,0.023855472564423417,0.04706951555455058,0.07028485445946142,0.09350159094419247,0.11671982306123203,0.1399396453023917,0.16316114865229167,0.1863844206435071,0.20960954541340862,0.2328366037627174,0.2560656732157823,0.27929682808257633,0.302530139522395,0.32576567560923314,0.34900350139880215,0.3722436789971422,0.3954862676307798,0.4187313237183662,0.44197890094372955,0.4652290503302713,0.48848182031662424,0.5117372568334971,0.5349954033816166,0.5582563011106839,0.5815199888992607,0.604786503435492,0.6280558792985894,0.6513281490409806,0.6746033432710515,0.697881490736395,0.7211626184074986,0.7444467515617915,0.7677339138679906,0.7910241274706786,0.8143174130750608,0.8376137900318485,0.8609132764222226,0.8842158891428363,0.9075216439908267,0.9308305557488012,0.9541426382697822,0.9774579045620833,1.000776366874115,1.024098036779105,1.0474229252597358,1.0707510427926914,1.0940823994331301,1.117417004899083,1.1407548686557916,1.142744
9,0.0007307852691327967,0.02434540097451505,0.0479623444173711,0.07158173406951636,0.09520368427281918,0.11882830529563171,0.1424557033910189,0.16608598085684823,0.18971923609779137,0.2133555636892735,0.2369950544433919,0.26063779547681215,0.2842838702806334,0.3079333587922071,0.331586337468874,0.35524287936357823,0.37890305420230447,0.4025669284632781,0.4262345654578528,0.4499060254130104,0.4735813655553856,0.49726064019672794,0.5209439008207045,0.5446311961709479,0.5683225723402489,0.5920180728607944,0.6157177387953512,0.6394216088292949,0.6631297193633884,0.6868421046072165,0.7105587966731803,0.7342798256709749,0.7580052198024589,0.781735005456841,0.8054692073061213,0.8292078484007069,0.8529509502651615,0.8766985329940217,0.9004506153476454,0.9242072148480471,0.9479683478746926,0.971734029760227,0.9955042748861114,1.0192790967781657,1.0430585082019985,1.066842521258334,1.0906311474782235,1.1144243979181643,1.1382222832551254,1.1620248138815008,1.164096
