,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
10,0.30000000000000004,0.3392228914474788,0.37844620822766084,0.4176703757812895,0.45689581976498195,0.4961229661586422,0.5353522413722239,0.574584072351587,0.6138188866831618,0.6530571126970942,0.6922991795684985,0.7315455174163913,0.7707965573998188,0.8100527318106255,0.8493144741622409,0.8885822192737836,0.9278564033487082,0.9671374640471352,1.0064258405509232,1.045721973620463,1.0850263056420901,1.124339280664937,1.1636613444259722,1.20299294436191,1.2423345296066162,1.2816865509725874,1.3210494609150505,1.3604237134772064,1.3998097642151375,1.4392080701009222,1.4786190894025215,1.518043281539071,1.557481106910287,1.596933026698801,1.6363995026443623,1.6758809967890043,1.7153779711924542,1.7548908876172542,1.794420207183301,1.8339663899917484,1.8735298947184778,1.9131111781776313,1.952710694855975,1.9923288964191663,2.0319662311912974,2.071623143609367,2.1113000736546366,2.1509974562630885,2.1907157207174524,2.230455290023503,2.2702165802735252,2.31
11,0.33,0.3692246242592286,0.40844976687449225,0.4476759463002649,0.48690368118752836,0.5261334904810974,0.565365893515812,0.6046014101111915,0.6438405606641183,0.6830838662390926,0.7223318486555597,0.7615850305717782,0.8008439355646463,0.840109088204862,0.8793810141267386,0.9186602400919476,0.9579472940464042,0.9972427051694612,1.0365470039145195,1.0758607220401157,1.1151843926305,1.154518550104669,1.1938637302127872,1.233220470018896,1.2725893078687869,1.3119707833419032,1.351365437186136,1.3907738112343826,1.430196448301769,1.4696338920624707,1.5090866869051205,1.548555377765861,1.5880405099381911,1.6275426288588493,1.667062279869103,1.70660000795095,1.7461563574378849,1.7857318717000503,1.8253270928037788,1.8649425611457138,1.9045788150619036,1.9442363904124706,1.9839158201426654,2.0236176338213334,2.063342357158035,2.1030905115002594,2.1428626133123734,2.182659173638145,2.222480697548833,2.2623276835790045,2.302200623152365,2.3421
12,0.36,0.3992265343070374,0.43845368871238527,0.47768208340020696,0.516912338725888,0.5561450753004332,0.595380914073394,0.6346204764138172,0.673864384188688,0.713113259838318,0.7523677264481096,0.7916284078160956,0.8308959285156284,0.8701709139525584,0.9094539904162108,0.9487457851234373,0.9880469262549846,1.0273580429833904,1.0666797654915903,1.1060127249813876,1.1453575536709155,1.1847148847802076,1.2240853525039688,1.2634695919706416,1.3028682391868565,1.3422819309663672,1.3817113048425869,1.4211569989638704,1.460619651970724,1.500099902854172,1.5395983907945738,1.5791157549802513,1.6186526344053698,1.6582096676466207,1.6977874926183403,1.7373867463058377,1.7770080644768167,1.8166520813709166,1.8563194293675422,1.8960107386323013,1.9357266367425225,1.9754677482924856,2.0152346944791555,2.0550280926693656,2.09484855594956,2.1346966926593423,2.1745731059102327,2.2144783930911642,2.2544131453623657,2.2943779471393966,2.334373375569185,2.3744
13,0.39,0.42922861179505506,0.46845795410037155,0.507688757497584,0.5469217527105172,0.5861576706748856,0.6253972426063127,0.6646412000660966,0.7038902750241353,0.7431451999184191,0.782406707710476,0.8216755319361452,0.8609524067510299,0.9002380669699732,0.9395332480998696,0.9788386863651183,1.0181551187250022,1.0574832828822611,1.0968239172821184,1.136177761101006,1.1755455542242315,1.214928037211822,1.254325951251793,1.293740038100083,1.33317104000643,1.372619699625463,1.4120867599123355,1.4515729640022383,1.4910790550731974,1.5306057761915923,1.5701538701399087,1.609724079226296,1.6493171450755821,1.6889338084014816,1.728574808759824,1.7682408842827328,1.8079327713937836,1.8476512045042874,1.8873969156909587,1.9271706343553459,1.9669730868655226,2.0068049961806644,2.0466670814592507,2.086560057651759,2.126484635078833,2.166441518996013,2.206431409146232,2.2464549993013687,2.286512976794257,2.326606022042598,2.366734808066325,2.4069000000000003
14,0.42000000000000004,0.4592308462381992,0.49846254204178786,0.5376959370320302,0.5769318809413442,0.6161712236673863,0.6554148153253444,0.6946635062978314,0.73391814728177,0.7731795893316535,0.8124486838985567,0.8517262828642657,0.8910132385698865,0.9303104038382859,0.9696186319897084,1.0089387768499085,1.0482716927501325,1.0876182345182812,1.126979257460583,1.1663556173331124,1.2057481703024902,1.2451577728951133,1.2845852819342778,1.3240315544645709,1.3634974476629365,1.4029838187358454,1.4424915248020336,1.482021422760311,1.5215743691419974,1.5611512199475777,1.600752830467245,1.6403800550850474,1.6800337470664337,1.7197147583290657,1.759423939196839,1.7991621381371474,1.8389302014815088,1.8787289731297576,1.9185592942381176,1.9584220028915444,1.998317933760842,2.0382479177451422,2.0782127816004383,2.118213347554949,2.1582504329121943,2.198324849642729,2.2384374039655803,2.2785888959205014,2.318780118932215,2.3590118593678957,2.399284896089175,2.4396
15,0.44999999999999996,0.48923322691138194,0.528467431077231,0.567703589792036,0.6069426804297186,0.6461856804818261,0.6854335675938933,0.724687319599361,0.7639479145504368,0.8032163307452848,0.8424935467509209,0.8817805414212001,0.9210782939092703,0.9603877836738755,0.9997099904788836,1.039045894385426,1.078396475736027,1.1177627151301206,1.1571455933903478,1.1965460915190465,1.235965190644354,1.2754038719553633,1.3148631166257894,1.3543439057256297,1.3938472201203307,1.4333740403569983,1.4729253465372374,1.5125021181762341,1.5521053340477486,1.5917359720147295,1.6313950088453228,1.671083420014095,1.7108021794883606,1.7505522594995686,1.790334630299769,1.8301502599032484,1.8700001138135154,1.9098851547358633,1.9498063422758487,1.989764632624073,2.0297609782277517,2.0697963274496267,2.109871624214851,2.1499878076465544,2.190145811690863,2.2303465647322214,2.2705909891999165,2.31088000116678,2.351214509941071,2.3915954176526135,2.4320236188342874,2.4725
16,0.48,0.5192357431742947,0.5584725999293433,0.5977116838701935,0.6369541086498746,0.6762009879918776,0.7154534357108212,0.7547125657307013,0.7939794921001211,0.8332553290039014,0.8725411907704718,0.911838191874446,0.9511474469337905,0.990470070700997,1.0298071780476776,1.0691598839420098,1.108529303418465,1.1479165515392655,1.187322743347034,1.2267489938081049,1.2661964177459966,1.305666129764554,1.3451592441603035,1.3846768748235831,1.424220135128043,1.4637901378081462,1.503387994824335,1.5430148172155627,1.5826717149389484,1.6223597966963392,1.662080169747633,1.7018339397107525,1.7416222103482246,1.7814460833403758,1.8213066580452102,1.861205031245106,1.9011422968805207,1.9411195457709642,1.9811378653235656,2.0211983392296187,2.0613020471495593,2.101450064386891,2.141643461551638,2.1818833042139523,2.2221706525485874,2.262506560970964,2.302892077765647,2.343328244708059,2.3838160966803272,2.4243566612821845,2.464950958437868,2.5056
17,0.51,0.5492383846953809,0.5884780279468823,0.6277201883196465,0.6669661243962721,0.706217094784075,0.7454743581205906,0.784739173076735,0.8240127983570428,0.8632964926964081,0.9025915148527552,0.9418991235950736,0.9812205776862567,1.0205571358601975,1.059910056792594,1.0992805990649408,1.1386700211211824,1.178079581216533,1.2175105373579715,1.2569641472359463,1.2964416681468434,1.3359443569057952,1.3754734697494333,1.4150302622282132,1.4546159890879762,1.4942319041404397,1.5338792601223517,1.5735593085430692,1.6132732995203811,1.6530224816044194,1.6928081015895613,1.732631404314267,1.7724936324488467,1.8123960262712042,1.8523398234306514,1.892326258699952,1.9323565637157931,1.972431966707946,2.012553692217436,2.0527229608040845,2.092940988743849,2.1332089877164364,2.1735281644837143,2.213899720559498,2.254324851871331,2.2948047484149297,2.3353405939019956,2.3759335654021374,2.4165848329796837,2.45729555932619,2.4980668993894697,2.5389
18,0.54,0.5792411415979348,0.6184836953939238,0.6577290735804434,0.6969786883382538,0.7362339518291386,0.7754962761869642,0.8147670735065041,0.8540477558294778,0.8933397351272565,0.9326444232796967,0.9719632320495701,1.0112975730520677,1.0506488577188624,1.0900184972562328,1.1294079025967563,1.1688184843441043,1.2082516527104772,1.2477088174462474,1.2871913877613874,1.3267007722382946,1.3662383787356347,1.4058056142828643,1.445403884965115,1.4850345957981514,1.5246991505931506,1.5643989518110843,1.6041354004065176,1.6439098956606804,1.6837238350037067,1.7235786138259772,1.763475625278541,1.8034162600626422,1.8434019062084186,1.8834339488428833,1.9235137699473526,1.9636427481045267,2.003822258235475,2.04405367132683,2.0843383541485334,2.1246776689625295,2.165072973222842,2.2055256192675134,2.2460369540029226,2.2866083185810466,2.32724104807026,2.367936471120293,2.4086959096220193,2.449520678362752,2.4904120846777613,2.531371428098746,2.5724
19,0.5700000000000001,0.6092440045481223,0.648489583623671,0.6877383117346983,0.7269917633499774,0.7662515128780374,0.8055191346446129,0.844796202867983,0.8840842916316813,0.9233849748540671,0.9626998262542484,1.0020304193138647,1.0413783272342405,1.080745122888436,1.1201323787677324,1.1595416669221046,1.198974558894251,1.2384326256467648,1.277917437482053,1.317430563954628,1.3569735737754252,1.3965480347078112,1.4361555134549908,1.4757975755385306,1.5154757851677625,1.5551917050998465,1.5949468964903162,1.634742918733959,1.6745813292959146,1.7144636835329226,1.7543915345046752,1.7943664327752789,1.8343899262048642,1.8744635597314225,1.9145888751429918,1.9547674108403525,1.9950007015904376,2.0352902782706965,2.0756376676047,2.1160443918893086,2.1565119687137657,2.1970419106711163,2.2376357250623866,2.2782949135939967,2.3190209720689072,2.3598153900720362,2.400679650650507,2.4416152299893144,2.482623597083021,2.5237062134041164,2.5648645325686767,2.6061
20,0.6000000000000001,0.6392469648009217,0.6784956751687189,0.7177478766379666,0.757005314678141,0.7962697346598292,0.8355428818194527,0.8748265012220166,0.9141223377213981,0.953432135917701,0.9927576401112013,1.032100594252427,1.071462741887921,1.11084582610125,1.1502515894488323,1.1896817738901793,1.2291381207121523,1.2686223704468618,1.3081362627828539,1.3476815364692436,1.3872599292124863,1.4268731775654948,1.4665230168088363,1.5062111808237733,1.5459394019569335,1.5857094108764311,1.6255229364192878,1.6653817054300255,1.7052874425903553,1.7452418702398982,1.7852467081879233,1.8253036735161141,1.8654144803724175,1.9055808397560579,1.945804459293839,1.9860870430078956,2.026430291075083,2.06683589957824,2.1073055602495865,2.1478409602065587,2.1884437816804136,2.229115701737966,2.2698583919968596,2.3106735183347933,2.351562740593165,2.392527712275602,2.4335700802418905,2.4746914843978307,2.5158935573815553,2.5571779242468833,2.598546202144278,2.64
21,0.63,0.6692500142163784,0.7085019537724212,0.7477577439634598,0.7870193099956977,0.8262885769404897,0.8655674696872414,0.9048579128944694,0.9441618309385759,0.9834811478598943,1.0228177873055702,1.0621736724688529,1.101550726024384,1.1409508700590774,1.1803760259982035,1.2198281145263041,1.259309055502576,1.298820767870384,1.3383651695605827,1.37794417738834,1.4175597069431864,1.4572136724720293,1.496907986754896,1.5366445609732002,1.5764253045703427,1.616252125104495,1.6561269280934348,1.6960516168513342,1.736028092317433,1.776058252876553,1.8161439941714534,1.8562872089070448,1.8964897866465176,1.9367536135994765,1.977080572402198,2.0174725418901622,2.057931396863048,2.0984590078423975,2.1390572408222073,2.1797279570127137,2.2204730125776835,2.2612942583655404,2.302193539634692,2.3431726957734385,2.3842335600148807,2.425377959147255,2.46660771322015,2.507924635247079,2.5493305309048977,2.5908271982305693,2.632416427315788,2.6741
22,0.66,0.6992531452555019,0.7385084043799017,0.7777678911866207,0.8170337193776983,0.8563080024870311,0.8955928538223323,0.934890386405391,0.9742027129102128,1.0135319455986402,1.0528801962530432,1.0922495761056947,1.131642195764447,1.1710601651343393,1.2105055933347821,1.2499805886119735,1.2894872582462216,1.329027708453865,1.3686040442834972,1.4082183695062216,1.4478727864996868,1.4875693961256702,1.5273102976009998,1.5670975883616305,1.6069333639197123,1.6468197177135167,1.6867587409501088,1.7267525224406846,1.7668031484285152,1.8069127024094718,1.84708326494513,1.8873169134684862,1.9276157220823362,1.967981761350414,2.0084170980813925,2.0489237951059023,2.089503911046734,2.1301595000824265,2.170892611704468,2.2117052904683656,2.2525995757388624,2.293577501429606,2.3346410957375983,2.375792380872778,2.417033372783104,2.458366080875536,2.499792507733316,2.5413146488299843,2.582934492240558,2.624654018350336,2.666475199561789,2.7084
23,0.6900000000000001,0.7292563509626735,0.7685150131023518,0.8077782975302815,0.847048515225798,0.8863279769693818,0.9256189932745353,0.9649238743180917,1.0042449298685705,1.043584469212209,1.082944801076295,1.122328233549446,1.161737073998482,1.2011736289815547,1.2406402041572064,1.2801391041890482,1.3196726326457568,1.3592430918961111,1.3988527829988024,1.4385040055867717,1.4781990577458468,1.5179402358874738,1.5577298346153505,1.5975701465858037,1.6374634623617652,1.677412070260226,1.7174182561930762,1.7574843035012595,1.7976124927821957,1.8378051017104522,1.8780644048516708,1.9183926734697792,1.9587921753275475,1.9992651744805705,2.0398139310647876,2.0804407010776744,2.1211477361532656,2.1619372833311976,2.202811584819977,2.2437728777547084,2.2848233939495426,2.3259653596451164,2.3672009952512867,2.4085325150854757,2.449962127106966,2.4914920326475,2.5331244261385466,2.5748614948356323,2.6167054185401195,2.6586583693188492,2.7007225112220583,2.7429
24,0.72,0.7592596249395319,0.7985217671644741,0.8377889438850205,0.8770636721605697,0.9163484688234191,0.9556458504013737,0.9949583330389122,1.0342884324165587,1.0736386636681163,1.1130115412954231,1.1524095790802997,1.191835289993371,1.2312911860994495,1.2707797784591846,1.3103035770266909,1.3498650905428884,1.3894668264242924,1.4291112906470198,1.468800987625782,1.508538420087666,1.5483260889405104,1.5881664931357136,1.6280621295253237,1.6680154927132862,1.7080290749007445,1.7481053657253072,1.7882468520942272,1.8284560180114502,1.8687353443985182,1.9090873089093434,1.9495143857388766,1.9900190454257318,2.030603754648844,2.0712709760182637,2.1120231678602135,2.152862783996558,2.1937922735188544,2.2348140805571752,2.2759306440439264,2.3171443974728807,2.3584577686536887,2.3998731794621406,2.4413930455864596,2.4830197762699426,2.524755774050262,2.566603434495763,2.6085651459391124,2.650643289208642,2.692840237357775,2.735158355392886,2.7776
25,0.75,0.7892629613138753,0.8285286548420928,0.8677998127150995,0.9070791668952163,0.9463694490917425,0.9856733906750634,1.0249937225894346,1.0643331752641192,1.1036944785225664,1.1430803614893137,1.1824935524943183,1.22193677897442,1.2614127673716562,1.3009242430281536,1.3404739300773405,1.3800645513312306,1.419698828163545,1.4593794803884574,1.4991092261347572,1.5388907817152462,1.5787268614912007,1.6186201777317473,1.6585734404680208,1.6985893573419941,1.738670633449881,1.7788199711800465,1.8190400700453666,1.8593336265100078,1.8997033338106184,1.9401518817719392,1.9806819566168667,2.0212962407710244,2.0619974126619143,2.1027881465127467,2.1436711121310625,2.1846489746922906,2.2257243945183864,2.2669000268517427,2.3081785216245563,2.3495625232238684,2.3910546702525117,2.432657595286208,2.47437392462708,2.5162062780538585,2.558157268569068,2.600229502143503,2.642425577458303,2.684748085644955,2.727199610023547,2.7697827258396273,2.8125
26,0.78,0.8192663547060455,0.8585356653948302,0.897810887957245,0.9370949781001796,0.9763908912537581,1.0157015824776623,1.0550300063662421,1.0943791169521202,1.1337518676079987,1.1731512109463855,1.2125800987169653,1.252041481701346,1.2915383096049249,1.331073530945622,1.37065009293925,1.4102709413812908,1.449939020524869,1.4896572729547275,1.5294286394570131,1.569256058884715,1.609142468018596,1.6490908014234824,1.689103991299796,1.7291849673302269,1.76933665652146,1.8095619830408982,1.8498638680483273,1.890245229522507,1.9307089820826684,1.971258036804942,2.0118953010337375,2.0526236781881324,2.0934460675633364,2.134365364127322,2.1753844583127253,2.216506235804153,2.2577335773210234,2.2990693583961197,2.3405164491500243,2.3820777140616287,2.4237560117349366,2.465554194662378,2.507475108984875,2.5495215942489167,2.5916964831608964,2.6340026013389974,2.676442767062906,2.7190197910216445,2.7617364760598337,2.8045956169226782,2.8476
27,0.81,0.8492698001945101,0.8885427889972334,0.9278221549172598,0.9671110862651551,1.0064127710529984,1.0457303968935878,1.085067150898535,1.1244262195749821,1.1638107887206766,1.2032240433171402,1.242669167420689,1.2821493440510505,1.3216677550773492,1.3612275811012313,1.4008320013369122,1.4404841934879473,1.4801873336205258,1.5199445960331148,1.559759153122281,1.5996341752445444,1.6395728305741204,1.6795782849564278,1.7196537017572624,1.7598022417075367,1.8000270627435173,1.8403313198425013,1.8807181648538898,1.9211907463256381,1.9617522093260755,2.0024056952611087,2.0431543416868356,2.084001282117622,2.1249496458297004,2.166002557660378,2.2071631378029477,2.248434501597424,2.28981975931723,2.331322015951988,2.372944370986571,2.4146899181766006,2.456561745320573,2.4985629340288296,2.540696559489578,2.582965690232199,2.6253733878880805,2.667922706949221,2.7106166945248695,2.753458390096463,2.796450825271133,2.8395970235340675,2.8829000000000002
28,0.8400000000000001,0.8792732932817684,0.9185500166706038,0.9578336001678027,0.997127473562865,1.0364350663269566,1.0757598075056103,1.1151051256104136,1.1544744485094356,1.1938712033161543,1.2332988162766445,1.2727607126548002,1.3122603166153641,1.351801051104554,1.3913863377280757,1.4310195966263304,1.4707042463466256,1.5104437037122185,1.5502413836880267,1.5901006992428526,1.630025061207989,1.6700178781320747,1.710082556132094,1.7502224987404198,1.7904411067478216,1.8307417780423707,1.8711279074441898,1.9116028865360137,1.9521701034895402,1.9928329428875666,2.0335947855419274,2.0744590083072563,2.1154289838906206,2.156508080657086,2.1976996624312903,2.2390070882951103,2.2804337123815372,2.3219828836648713,2.3636579457473803,2.4054622366425624,2.4473990885551795,2.489471827658236,2.531683773867086,2.574038240610871,2.6165385346014913,2.659187955600335,2.701989796182984,2.7449473415021384,2.7880638690489965,2.8313426484133406,2.874786941042578,2.9184
29,0.8699999999999999,0.9092768298613376,0.9485573402170101,0.9878452114495113,1.027144123717421,1.0664577568428635,1.105789790198272,1.1451439025922276,1.1845237721541457,1.2239330762175968,1.2633754912020365,1.3028546924927422,1.34237435431875,1.3819381496285976,1.4215497499636818,1.461212825329057,1.5009310440615031,1.540708072694699,1.5805475758213618,1.6204532159522056,1.6604286533716,1.7004775459898125,1.7406035491917364,1.7808103156820132,1.8211014953264792,1.861480734989876,1.9019516783697767,1.9425179658266967,1.9831832342103748,2.023951116682217,2.06482524253392,2.105809237002296,2.146906721080342,2.188121311324613,2.229456619658958,2.2709162531747102,2.31250381392743,2.3542228987303027,2.3960770989443203,2.4380700002653852,2.4802051825084717,2.52248621938902,2.5649166783017208,2.6075001200968706,2.6502400988544985,2.693140161656447,2.7362038483566202,2.77943469134962,2.8228362153379694,2.8664119370981735,2.9101653652458253,2.9541
